,tox21-ahr-p1,tox21-ap1-agonist-p1,tox21-ar-bla-antagonist-p1,tox21-ar-mda-kb2-luc-agonist-p3,tox21-ar-mda-kb2-luc-antagonist-p1,tox21-ar-mda-kb2-luc-antagonist-p2,tox21-are-bla-p1,tox21-aromatase-p1,tox21-car-agonist-p1,tox21-car-antagonist-p1,tox21-elg1-luc-agonist-p1,tox21-er-bla-antagonist-p1,tox21-er-luc-bg1-4e2-agonist-p4,tox21-er-luc-bg1-4e2-antagonist-p1,tox21-er-luc-bg1-4e2-antagonist-p2,tox21-erb-bla-antagonist-p1,tox21-erb-bla-p1,tox21-err-p1,tox21-esre-bla-p1,tox21-fxr-bla-agonist-p2,tox21-fxr-bla-antagonist-p1,tox21-gh3-tre-antagonist-p1,tox21-gr-hela-bla-antagonist-p1,tox21-h2ax-cho-p2,tox21-hdac-p1,tox21-hre-bla-agonist-p1,tox21-hse-bla-p1,tox21-mitotox-p1,tox21-nfkb-bla-agonist-p1,tox21-p53-bla-p1,tox21-pgc-err-p1,tox21-ppard-bla-agonist-p1,tox21-ppard-bla-antagonist-p1,tox21-pparg-bla-antagonist-p1,tox21-pr-bla-agonist-p1,tox21-pr-bla-antagonist-p1,tox21-rar-antagonist-p2,tox21-ror-cho-antagonist-p1,tox21-rxr-bla-agonist-p1,tox21-sbe-bla-agonist-p1,tox21-sbe-bla-antagonist-p1,tox21-shh-3t3-gli3-agonist-p1,tox21-shh-3t3-gli3-antagonist-p1,tox21-vdr-bla-agonist-p1,tox21-vdr-bla-antagonist-p1,tox21-dt40-p1_653,tox21-dt40-p1_100,tox21-dt40-p1_657,tox21-rt-viability-hepg2-p1,tox21-rt-viability-hek293-p1
PEOE_VSA13,-0.6273740379667738,-0.24523713165309796,0.2518944424986787,0.38874519558149306,-0.16979455020283998,0.6042792475810218,-0.21969553939945533,0.03520016296039236,0.28659238163658807,0.18228861838089466,0.022715019090965318,0.1171369152226357,-0.05091930599069033,0.3920196955910401,0.38792306792220077,0.1446893785555049,0.20408406022061384,0.20949937067965457,0.25736606664748984,-0.3447941899814805,0.30116845570992845,-0.04926961495946662,0.2525355621295984,-0.39220509349075433,0.9736704482594946,-0.008864591751243132,-0.17199655814430234,-0.7799301593097429,0.2290196008323793,-0.5455755795949683,0.08176089188225273,0.053803721905753,0.23517844422718093,0.11223792668911471,0.04948452580818562,0.3438958366899523,-0.05177941069756922,0.09903373937372156,0.5228683773361354,0.9669646629066329,0.3985706833560709,0.2951814686803981,0.2975828026898008,0.15769889570462586,-1.4677083620062015,-0.06032254530874976,0.10513555356516623,0.1412349756929655,-0.16147446557948095,0.12271380898950632
PEOE_VSA14,-2.524871358741203,-0.29689918551488326,0.18657620068815314,1.9699629258140365,-1.080282024258862,1.7594913421749556,-1.3774782093527593,-0.037920473982227414,0.6212369157272781,-0.043315368089805094,1.1662102833317245,0.8124225138871728,-0.2452115782843614,1.7589995324511163,0.413228844971095,1.2306306386129664,1.8654211606784399,-0.27037784819718735,0.7782385322786255,-0.8920435607011655,0.5830438365740056,-0.567730402226126,0.3421475762875019,-2.1514935449970314,2.3720512203129296,0.2556499665514403,-0.46567504625225653,-1.946078109238086,-0.11292346115706288,-2.8889343635906095,-0.1772342141437534,0.00980623234408229,0.4828006567141959,-0.0023696220812271887,0.037260460766145004,1.3195025932705438,-0.6154331771482863,-0.1552516093890555,2.01642421045934,5.764015139167832,2.871969428180156,0.5472532134642633,0.23223798698590298,0.5584953485615218,-6.401770455253859,-0.5757865932719304,-0.0640296549412606,0.2667226835159082,-0.6202883298488985,-0.11397461100495962
PEOE_VSA2,-1.0522759342588643,-0.8730052642945076,0.10785189152701084,1.0170474241380079,-0.4576783252165116,0.7063507345489278,-0.19933062388201384,-0.565348860333419,-0.08027418524415969,-0.24975969259896053,0.7312821040576586,-0.15380508876538934,-0.26691496765213507,0.7909061998243131,0.2432841244728536,0.5348635233437979,0.9901183507241971,0.07073183916789863,0.5660197915005613,-0.35978508095582706,0.30969199563255784,-0.20652552366705867,0.505679489687511,-0.791076073736942,4.650686557755539,0.4942313231378181,0.10752343367551605,-1.0158333440246232,0.24672845322959158,-1.3302991550819825,0.3689277521578094,0.22649249214780245,0.4359971482378813,0.8594460510243185,-0.06174249806827114,0.5866662449085178,-0.5298649429222112,-0.2101970195323466,1.131693107347445,2.245557021954757,1.5382166306637057,0.11649484844051057,-0.1185014428527497,0.4297058272741881,-1.7655034398682092,-0.10915648407074041,0.024654472000395205,0.057007504267703936,0.40311015103220893,0.10556697653446133
PEOE_VSA3,-1.2722040560899575,-0.6332253080212673,-0.0862641136913311,0.9114508485602275,-0.5581726248387181,0.5568519023833086,-0.5023284497700818,-0.4825699009431435,-0.15753130922948613,-0.35471526255488556,0.7540485500263747,0.4602057870940247,0.04294190377541731,0.5222030096519135,0.2173522260483753,0.4687234506457462,0.6754301932912647,0.015085783359031137,-0.15189019368168946,-0.37029562963259977,0.28668015569816957,-0.20741125865727386,0.0004271100524466706,-0.6977073798939561,4.643005939717727,-0.14086004300201077,-0.4514513902650423,-0.6551213714879717,-0.02952025142130852,-1.1778302787468944,0.032503056718033656,-0.152901540797459,0.043020929466452924,0.3454741119317452,0.15439046940776963,0.6456057519973749,-0.5914588140167767,-0.4434512909143857,0.6346463421614266,1.5725166265998998,1.0750225888754283,0.19861144523608718,0.157437719556712,0.30734678388515396,-2.109694783042902,-0.21577719739882475,0.014727182952993063,-0.12793483657094712,-0.39784058238586567,-0.13978949472972815
PEOE_VSA4,-0.6514038240837177,-0.3704841477512403,-0.11131083145424145,1.1270257416155576,-0.534213246078087,0.9615014067538942,-0.318657892663371,-0.17147862700845992,0.35106705438048835,0.08657585272772035,-0.19841203276108035,0.06674510626306407,0.3391318126370968,0.7549469114644741,-0.11152116342559831,0.6271434374800624,0.769040375436775,0.08451863274538726,0.1679350371046327,-0.4129390303594515,0.3374066677430783,-0.1228555945272207,-0.21732217230259396,-0.5320060284622301,1.7762001937592509,0.07795812732687232,-0.09309626008954953,-0.4757616537514689,0.0118290256699747,-0.6406993092009712,0.08644645714593532,-0.16486174842751541,0.012048101689936894,0.3167482855027601,0.16707994045107033,0.6536414621455844,-0.15491592866935447,0.17392950735156776,0.6368004488650677,2.3659936154587786,1.988620458367507,0.3324999232403643,0.10702571905399416,0.25702476738428387,-2.0613133830359662,-0.11910728646988425,0.08706085109359074,0.025498259819357473,0.3268618017351665,0.08324651775446919
PEOE_VSA5,-0.7452845026376533,-0.11304510944935296,0.07341396362546358,0.9591499619449412,-0.23944978672061798,1.0617061315874239,-0.2815258240919273,0.07732199606366137,0.5043051119467216,0.23745269377530986,0.028073246379758568,-0.4422779789364347,0.194231122239012,0.8916802398929343,-0.4073391580651527,0.5154651477590629,0.8809174221697614,0.16918987985367198,0.3680718271398296,-0.5836269711075032,0.24350622711026648,-0.08839190740989553,0.281525083778179,-0.9389920547749041,0.02910348052959775,0.11428679229298581,-0.048184293528187074,-0.8064211694609528,-0.13347105031262757,-0.7615661697192334,0.32729837811665013,-0.05756912263995799,0.19970691222244283,0.4670053014331625,0.14987429908543906,0.7535313698840392,0.09004350949114749,0.1416432443742452,0.7195237726657965,2.8075667393211723,2.2500935473547274,0.5234150821362457,0.3886813551910712,0.41982637089647595,-2.6048987860856556,-0.1783706297489377,0.007771098720560676,0.13528866347714313,0.3313862770228253,0.24485691106271865
PEOE_VSA6,-3.1586773930778698,-0.38246285735253016,0.4507872115461879,3.342468772543125,-1.2003623109480643,3.113237340747536,-1.5128527718698712,0.6459838053533302,1.074299887270863,0.6276343965125031,-0.11809611980607963,-0.23829415951054728,0.17419542477620095,3.228300314969675,-0.8374760376227738,1.688201745396507,3.219796223797122,0.21454290338215326,1.9006790278260826,-1.8525328107826227,1.0002990072375768,-0.5056916058656953,1.2639841640505363,-3.484521192729084,1.279946171764812,0.20515171489302136,0.33048576593192475,-2.4986537115530822,-0.6251102640870043,-3.3379961873597868,0.21514738459724358,0.10210807591712,1.2799530651308495,1.8224809420883978,0.23340951791854,2.078688238671699,0.3639776878582741,0.6607871397203007,3.051966377362222,9.092572191044054,6.430096037275382,1.659582699295413,0.9555470045410821,1.6054159019865832,-9.790450301947173,-0.7511131048173233,0.02281469459782965,0.3608303484654219,0.4596670612027411,0.3336511722802172
PEOE_VSA7,-3.1907060402142853,0.11687242359803697,0.5530426922754712,3.1827916399051084,-1.4676636181839298,2.97865583057771,-0.7983893477395133,0.6714032744070346,1.1771753262749722,0.7091442438934676,0.20769285301823898,-0.21516140209194617,0.04599270373227127,3.097380105709183,-0.5949376647076774,1.8474334866100957,3.0680820934507924,0.20976064652539989,2.0965111953263276,-2.080724212549658,1.3448094393903491,-0.47741402888335244,0.8940211656967488,-2.737435692951001,-0.4245565784291994,0.5045477793474159,0.46437464212249957,-2.26947889680703,-1.0845185277569938,-3.2102045163108253,0.24262735377566186,0.2673652733027526,1.437152883538567,1.8957966312469197,0.4395809338883148,1.9695582622944376,1.271605701867095,0.6516142944584932,3.2286421952669806,9.398759476869193,6.8816772969995395,1.5750160470598615,0.8842611241764324,1.6776736358784479,-8.984627350109823,-1.1369284189646705,-0.1845308049087865,0.087941341720227,1.0019934375990107,0.18051693657270845
PEOE_VSA8,-1.7995244580777012,0.272643979150308,0.4285435903053412,1.6049186538352165,-0.7147613243083277,1.9023888206237154,-0.36202605856017805,0.3453504491719621,0.705148235300144,0.22693505641924,0.29600848093972637,-0.3469054844726395,-0.2451690497698175,1.7206575804318938,0.14959476320639573,1.1869211571299887,1.642901865935203,0.07621902402529883,1.3467223736630374,-1.092313825050587,0.9751353080699562,-0.24581534304735314,0.8424548252539171,-1.4756005111938046,-0.04820137596583684,0.02363199732970616,0.37061016623775256,-1.4716311558589164,-0.7092256272434062,-1.5809796789303776,0.0039370416957265975,0.2860340184073785,0.9160216573233334,1.0106051344767115,0.3874026738238692,1.0499387227070902,0.47688888050443634,0.13892713454462832,1.8737794784583153,5.40492714715071,3.7347233649777265,0.9763943245780184,0.5245581543869335,0.9919673553710548,-4.761141256483014,-0.595381618010813,-0.11016281252329925,0.13771239800212257,0.3947442963595751,-0.06642837250381764
PEOE_VSA9,-1.598007220056835,-0.1520170946199924,0.43934026173364243,1.3364577106183408,-0.6376976541496332,1.8977693514853302,-0.42080809189714613,0.2190032975267134,0.5204912419857298,0.1843557031392624,0.44927440520563927,0.019099632399935604,-0.3187398111655451,1.2712600339074052,0.24348125391755757,0.911389712933251,1.3281132541320373,-0.03852404605337563,0.8466204549325503,-0.8180526022860368,0.4624533008270517,-0.13191914370732524,0.5395525692901337,-1.3905316304887967,0.4020214073160905,0.26183760772480913,0.11880435763558778,-1.2460168576779245,-0.5300720298033175,-1.5686340220085724,-0.04516732044727735,0.15353349952560955,0.8231293655706271,0.8144480262237019,0.3295125233380952,0.9524604156219123,0.47321155170790363,0.029707960401467094,1.5447493729724555,4.928589344310646,3.3195930425198332,0.9042821483884503,0.5201154931406665,0.7611165679731318,-4.330516359562626,-0.5786579258741197,-0.061683870235538056,0.16690956543859334,0.1318597972302723,-0.21401148626208727
SMR_VSA1,-4.421258434464388,-3.051469807298434,-2.001470533475826,2.3629577556936323,-2.3265386721466212,3.30936445464899,-4.167910823203809,-3.21402889142856,-1.5091378591444797,-1.949212545038009,1.498856675593388,1.049502792018402,-3.5305616568973264,-1.2257112370075043,2.2924881307913885,-1.451569815820973,0.1631593386281285,-1.7536276562614759,-2.515412503241895,2.624249066353768,-2.901421065661185,-2.2835418236918352,-4.645520351839765,-4.887685634148615,-8.323309589115265,-1.5937225824715546,-5.5629173042642055,3.472597253240302,3.5554586456574997,-3.7115670720772997,-1.4712450172848404,-1.977075411852958,-1.6748609671252148,-3.506060623770297,-1.1318997963454505,-0.2663182414949646,-2.385657931448063,-1.364805089937913,-0.9722722787095454,3.3097067217000893,1.3048987677061115,-3.067629176592085,-3.456137208752327,-1.7093544381413361,-7.953205964412747,-1.0091442908320973,0.07624164790727914,-0.2811065556368036,-0.1021723636314298,0.22615639354122324
SMR_VSA10,-3.332235835197628,-2.491123965116889,-1.6368373706710937,0.9352272296616958,-3.400102502405044,1.428019777583517,-3.8070967861243292,-1.8464290400655046,-2.2221990151376563,-1.5137695966758102,-0.5005377291194759,-0.2606763467836742,-2.8287933762743185,-0.4239447871653252,1.885185172179665,-1.4348866397260134,-0.1667476711553418,-1.0447958903595438,-1.4243890314636356,2.276743511052998,-2.1090442871162125,-1.201162499107194,-1.6649870987631672,-5.110573588430714,3.489581537889698,-1.0132067726500156,-3.5393155343790963,-1.3792619927897043,2.2448115968240314,-2.251017339328118,-1.39299851666267,-1.2565531403339625,-0.32841190297507133,-1.9732289378822259,0.10882467110769048,0.16954839859578635,-1.8471492504089817,-1.3409098589706727,-0.7792643516867802,0.33608140044994533,1.4681738017590729,-0.5346619434915983,-1.4409214086743727,-0.5475097709011064,-6.192440096378209,-1.62428827558147,-0.4975868128118469,-1.221406995939451,-0.742029958415296,-0.7293730282131556
SMR_VSA2,-0.3939807479522603,0.297997035093757,-0.16275945839156944,-0.34065707710302323,0.06000314409153023,-0.04237780598535546,0.050454667670207703,-0.20197102336375636,-0.4257726573978854,0.24919256830595743,0.3435189315893988,0.4939070689010352,0.459948718786173,-0.08367925159130372,-0.5264486997740142,-0.13292626015585088,0.28914400965534465,-0.38894398454947554,-0.08450178481638655,0.21621766000380824,-0.3644059700020863,-0.7774276565077234,-0.1061794144930364,-0.32129871042116764,-1.5817878086218597,-0.3850021725083842,0.043730925692300436,-0.17117594596967758,-0.09773791543307771,-0.2331417614712745,-0.6933141902155004,-0.27326482359988724,-0.3840862322407256,0.4374761837994765,-0.3380940218910323,-0.4064632291294913,0.4580365681261563,-0.054768414002783025,-0.15496762547405518,0.8597534477192138,0.3853636352809639,0.040535061274584075,0.16660790676567,-0.12887112521131538,-0.43510961248874847,-0.4783122142842398,-0.4020516398574538,-0.3889740160792811,-0.8953717424434383,-0.6647293358652081
SMR_VSA3,-0.7947324700368026,0.007856802646732528,-0.0921440571666071,0.9202440679682556,0.6529233232675762,1.2720987966285928,0.47384139112548507,-0.4917805163051171,0.5396000731239561,0.5081964564521299,-0.48426369002806546,-0.15120542080386926,1.229754822952639,1.701817256443455,-0.1895480485251556,1.166804073015454,0.47577631449726504,0.006065859238014843,0.4873202473852274,-0.8113213426574284,0.671859896934817,-0.4470138205162161,0.6685514332877137,-0.18855653221193666,-5.369173699251038,0.16399116135067943,1.3383131737212521,-0.5358553470862093,-0.3513520344707434,0.14124236546449898,0.11806719829573577,0.18399716447886022,0.6227911662405198,0.7487882083391162,-0.08893589191582045,0.15594328247137854,0.6522858209684455,1.0823119147983216,1.093324875417003,3.523971838097082,2.7149182853895857,-0.6864562151007415,-0.6119010628092897,0.524829808186684,-1.6115609769682067,-0.33304451859718515,0.10656983898452681,0.27777362366161995,0.7565600693499465,-0.07468311411225914
SMR_VSA4,-1.0230100851381905,1.246899831894302,0.6219370723347422,0.7923648043355778,0.10356670424927616,0.2920498303138505,0.6761545636712947,0.17338040148349146,0.6740602263331363,0.3161729073288432,0.7292298098563904,-0.3010584662741982,0.2640337818671821,0.33448177494139997,0.662225037156589,1.3656745250095748,1.717683740731035,-0.04775673258412813,0.8762924817893577,-1.5600765699660317,1.1014558514794992,0.021910266429655656,1.1852170367235169,0.2374027819148987,-0.6302821860696034,0.5103207826590532,1.4236053798221826,-1.4568947578371367,-0.940089222574111,-0.12620252273342267,0.1231755092648022,0.2963564666014171,0.5614668780757627,1.243754899610565,0.07366404516490843,0.944172704862096,1.1510993077233727,0.30830533528365756,1.768643117739802,2.8673686780986856,1.9309936790075002,0.28339239488671186,0.5232996804618529,0.7332046743401371,-1.588847667470117,0.0797805092671333,-0.04116071052476682,0.43867176322398244,0.633264499271333,0.18294837195169766
SMR_VSA5,-3.1998499902226274,2.043195013455439,2.0178699486600613,2.83790392259081,-0.06657096801319425,2.40215040081604,0.9175363601861878,2.0095429084132608,2.424649120358698,1.1871201330394265,2.368001925603927,0.8447811409109732,2.8322910696275474,3.9681978348951827,-0.7933174949778701,4.200033958247917,5.0829521488949,0.6645708534862692,4.071926651807221,-3.992407655491362,2.7503232268757567,0.9671697883205339,3.5064588430266013,-0.7642072782408984,9.977487838418917,1.656321339606178,3.577631350280261,-4.079139118648537,-3.345111964145426,-2.8781853104042523,1.3424538048640478,1.2290243601816648,2.3842269468481483,3.5934274315466674,-0.0061301701039257195,2.713389451650415,2.350285898599123,1.1278576067373964,5.77835412044693,12.758183302288147,8.23466401308311,3.2054824894619323,2.5047917665794355,3.1294975437463877,-8.55684910176382,-0.06989566150689185,0.3079109010088484,1.1321286207513563,1.0535795110372448,0.13050019455843265
SMR_VSA6,-2.209139046028909,1.0787588823325862,0.32141924214038303,0.5313117278098909,-0.8711304373069914,-0.1685497055341523,-0.09193986246473462,0.21814743888655846,0.2178391691485724,-0.2952730090198285,1.679404099567674,1.3283142387372935,1.3575016758935812,1.4364579364524868,-0.4097200665932551,1.363479511863927,2.100308398683743,0.06139509864454975,1.8912212260545311,-1.018842135681708,1.0133112328795768,-0.2376775652758049,0.5461199371446679,-0.5144877419807354,6.022637966387419,0.3596394359280591,0.7344688581039569,-1.8194756008672144,-1.3689600631664731,-1.3889878845746506,0.6433427751468141,0.528669611191214,0.6715196825245303,1.3079297783677,-0.22184818605968282,0.6339210643148284,0.20531880664755672,0.2766740554352414,2.3192611575671656,4.925568240567063,3.397059691487756,1.0363211092610483,0.8111190995586353,1.4715661429684714,-4.379544027180255,-0.5745050040549667,-0.3613983534837475,-0.10494104543834835,-0.3115779185672137,0.02973517030990953
SMR_VSA7,-0.2626560327507385,-0.6985483657693948,2.002371645401854,4.285882172904919,-0.19958071879012187,3.777666731791394,0.4500897762782305,2.2259666571731973,2.524403872372859,2.1225164027654655,-2.397684702692536,-2.518164967858881,0.08221899379059852,4.8375948013731405,-2.73135699185138,1.9984833848602477,2.8635424795169113,1.725930833259381,2.490161685971588,-3.576320580302838,3.3701724676250353,-0.02436269504714906,3.460027386522515,-1.524513298056838,0.9882335924566833,1.1387750997457797,1.6096594273823557,-4.539497384906521,-1.1722504001042502,-2.9214362342424303,0.9213789602861026,1.2042634793616116,2.4851395243736656,3.6811892486590736,1.8549840343853894,3.16171116464005,0.5581726746314015,1.278525898251347,3.2736814767835134,8.62370798921106,5.965470538232315,3.115932628049729,2.683923443038417,1.7368760294723673,-7.098017609874738,-0.5252720251350095,0.12292614076644695,0.7938354541513646,0.484184891625446,0.7721017618038551
SMR_VSA9,-1.0908976680302556,-0.6265687391245355,-0.24320891123568553,0.9315074636476189,-1.0739263669816723,0.9210091613146401,-0.8117311519772641,-0.4838419345099037,-0.1924036725188112,-0.25065332829801246,-0.8284138543966062,-0.29932398284575584,-0.9528394391288469,0.43711454571251324,0.15776128658114183,0.04770505741451306,0.1653997677838537,-0.2319253569191402,-0.37216823393826703,0.1878546073627515,-0.6466233560176693,-0.15435576972272447,-0.2966224450749178,-1.512608365593248,-0.1927808600436972,0.056283563156234506,-0.9685168061872546,-0.4995544926894052,0.3299698967665545,-0.5312424006634774,-0.20539727427520707,-0.11242856059013535,0.12746261723172914,-0.2546656548863471,0.20387241354023206,0.2421483455135809,-0.7131784387740897,-0.424761488694782,0.07813341870941115,0.5603157121637542,0.8272947402516528,-0.243240404611055,-0.5026207050361184,-0.03161782705792665,-1.795624595958994,-0.27480043424554573,-0.018261131062842672,-0.1082661272720611,0.20957578470401775,0.1714494079171748
SlogP_VSA1,0.206350064180185,0.29560168468483505,0.40882312474821064,1.7760932245931165,0.41957173021715993,2.4753535503465356,-0.34994366294011636,1.2897111607203802,1.7555431318385022,2.010042817832947,-1.5444058420624138,0.23600791715535813,1.2005717371341988,2.325004892030385,-1.24877379360781,0.2570305519799366,0.38554844176936465,1.4014457993618488,0.8808463009384842,-1.3658033585320881,0.798911145626218,1.233927416456083,0.8471594912232151,-0.7920153140110573,-3.91534738002843,0.43609562029616794,0.320109385257325,-1.2131236734476594,-1.6699522885384754,-1.2369832745539822,1.2832588056177414,0.37671378291051283,1.0620987207749033,2.0712309872226853,0.8998807169093932,0.47456082997906657,2.4195297108492664,0.8489571234477807,0.7215353445883399,3.4259623126775103,2.2993750590682733,1.689473626802088,2.1961146355062966,1.0715323207115846,-3.8446495504309697,-0.1294784396710703,-0.2069434046876635,0.3312896691051477,1.3675524221381672,0.0401732798376189
SlogP_VSA10,-0.5526454985240503,-0.2951993841718449,0.9473010421664657,0.753539299548726,-0.6237137172682683,0.9196313985167759,1.1115133934443526,0.13984275175232636,0.9165098047887322,0.2874211236909036,0.4508600092870086,-1.400069324842053,-0.8607716008039753,0.7467938659247323,0.33450051554421295,0.9451445643352855,1.1521117784892567,0.07711713649176143,1.248723872738097,-1.1606233137073312,2.2115094931656865,-0.3865073500781964,0.4579685217491455,0.8412845568843959,2.561851827022231,0.2674096349969087,1.117232030049808,-0.7418220770535253,1.1718040028514025,-0.551646015786639,0.20595410473720216,0.9078246857006439,0.8606993014151755,1.8878313189629776,0.05383359883836323,0.6981086435390194,0.2848932850316866,0.9183432507830788,2.421843877684088,3.0688492460905503,3.243015607665868,1.1510356633999403,0.6080182224250108,0.7673634709153444,-1.2519097583552456,-0.4789365138023399,-0.6058450740919066,-0.21787275994823163,0.5924603094168873,0.4015945086712717
SlogP_VSA11,-0.4006555129732669,0.8448781531060079,0.9742313000198831,0.12624855560850187,-0.15532991396832052,-0.17020907325883505,0.5310057617767185,0.5108752194584005,0.29869493292456517,-0.045194640436041406,0.783090879327687,-0.9433989411266038,0.2070224734124235,0.3473945139711903,-0.26994255939594364,0.8927685009753934,1.6709336408098634,0.18385189564693166,1.9338356446919522,-0.6712266530206897,1.3779699463926536,-0.4436366826200055,1.3292906776106386,0.3563638946137781,1.1652091396974322,0.2713159678451333,1.2243487704283387,-1.0080198506478066,-0.21368280464275985,-0.32830014694341103,0.06192181883682615,0.4559735519355685,0.5238413741740177,1.0738855625625463,0.44003610980144003,1.236979896365348,0.2781343388960081,0.6926064929354666,1.3064071162683426,2.5976546193360615,1.6647488852026584,0.867815220335757,0.6488051353911761,0.8571275937520291,-1.1026782614342432,-0.26993748536328904,0.1528181859070584,0.1179020819743996,-0.3436722247331442,0.056082198664419075
SlogP_VSA12,-3.0432743644972806,-3.87488543580922,0.274961811950682,1.9508244835943194,-1.0460634384158198,0.8163776589347705,-1.4070574023619318,-1.3493570309845533,-0.9574326929886092,-0.7096249834367178,2.320973746772129,0.6021303912793456,0.4518534172292953,0.7845754261436481,-0.14389807733776133,0.4111859042553549,1.7097900032223152,0.020036993297128113,-0.07454740400901763,-0.20623269259289229,0.2903019996802989,-0.8105513927233194,-0.7741575238598087,-1.5975768575009706,3.007362475127551,-0.6139191403203553,-1.3495547671027723,-1.7957220055854763,2.17987611712765,-3.285963687256337,0.23452176075869585,0.1933769497282879,0.8463989806410667,-1.0760032692129406,0.41844697254888436,1.437278252725149,-2.327622708650517,-1.3322484666178869,1.638851098517796,4.705456853319578,2.033882795260625,-0.6051906154282884,-0.2192620946629809,0.266250426205487,-4.443112883096922,-0.25345971045241833,0.6312135886420152,-0.003971214950456671,0.14088748773045787,-0.12372207725375557
SlogP_VSA2,-1.884122437018044,0.2934918019390609,0.45561972430645836,4.031572820329205,-0.3526837192900857,3.8194431077731954,-0.42287210996066277,1.5319769910017245,2.222835756046558,1.9142997300772526,0.1772816808151354,0.17163195947952078,-0.48127943033248116,2.629237791937859,-0.030369652169512443,1.5742979398637544,2.3046955574054104,1.0557927268735223,0.9001113225172099,-2.3450869930317038,1.0331131987056348,0.31014367692707534,2.1097320842683254,-1.8393558196679654,-2.0050615777385765,0.3995461604071396,0.49892171293246923,-2.217302002614253,-0.546087211605083,-3.714798868541304,0.910753553739596,-0.20060078061907033,1.6906949965916829,1.8813990734650576,-0.23336046221941362,2.010309361456124,1.7238653789559657,0.8104172644347817,2.576266220757415,7.494749999580687,5.598844802734203,1.5471710844480944,1.7559032918810478,1.1356635543026021,-7.550785848569513,-0.039553998771298254,0.5995278529976514,1.1849138855218462,1.8678813936645993,0.1651293360553535
SlogP_VSA3,-1.1950626037780858,0.31999293918863664,0.1069339740407782,1.120318944330245,-0.7065735459773256,1.1285668321169302,-0.2815803016380457,0.16091964041812118,0.5731894670327355,0.37549818153528003,0.18876278513201955,0.03464250467029395,-0.1585320468105406,0.8016024540573682,0.19855105916934807,0.5468447472886325,1.0531808878109516,0.1378770611184284,0.7525354376604251,-0.7038579912488705,0.4796827086304229,0.004308833816269078,0.1292751370448766,-1.1958037619229998,-1.5231496766248331,0.13481959379360364,0.09537472730428749,-0.6275705319677085,-0.8646667459120801,-0.9567696269212884,0.25341416828328345,0.13289331688022935,0.8627867415458044,0.591971556012265,-0.06043785171578859,0.6302486864233134,-0.11228603344139446,0.2153690210429018,0.9597703697552045,3.1726792760056037,2.199037367983564,0.5721046016255555,0.4813724006742294,0.5280487865113296,-3.012659591579353,-0.38764592644954854,0.1028521228524477,0.24143942324194778,0.3171453244997977,0.25095921909821056
SlogP_VSA4,-0.8576203011255438,-0.33367243764829035,0.34815000166228505,1.0939865688146988,-0.08347982282373909,1.2922699463554914,0.02813133852245094,0.20025715170897765,0.5333965524397587,0.2759983634943054,-0.6112983306272317,-0.31755179996402766,0.04776851613926444,1.390903376473313,-0.6440413132158783,0.5380846208003526,0.8716143679535382,0.10206135316360018,0.8340879476175731,-0.3321860047395815,0.5367244954418339,0.11087248424987166,0.455183528700305,-1.230149860170855,1.3294981289831365,0.22277762099073195,0.10689575934613134,-0.5856370172553025,-0.6195397466451746,-0.4728478940933272,0.21199697495396905,0.25276507744245624,0.7469999727543885,0.6026277736041318,0.18452758420047852,0.5139656594837931,-0.37691568288175803,0.09059057082473829,0.7312446618221075,3.3345035657360946,1.9837558133957747,0.8381828777135111,0.35248819809558485,0.5963045129932947,-2.4859203189541743,-0.39268417342539347,0.09546275639162594,0.02920552263489958,0.30958413328174944,0.17339539680770033
SlogP_VSA5,-4.008026150469807,-0.21843874352856973,0.32224952906056414,2.4593232176259825,-1.7784051228376254,1.867716704657812,-1.7208564640770845,-0.7049476754589641,0.3264148360441701,-0.6019384423654973,0.7469139871212135,-0.3264461572438177,-0.09299743948857428,2.11084916883755,0.45705918185410976,2.1795444096754513,3.076368910420897,-0.48689229110595234,1.3078261291846454,-1.792880319082637,0.7749623552613358,-1.4279500472084008,0.3393743767056235,-3.786736543427953,5.270439770636301,0.3450638520473252,-0.3726624232877149,-2.146773424416068,-0.8600715881606706,-2.4323341151229694,-0.3687855417830277,0.03946554551388733,0.7445523711811767,1.0643819783249777,0.4358207353036449,1.9457698446615048,-0.9524956970057644,-0.5415343254447638,2.925640041766453,7.862935251809882,5.376839694972251,0.7764097886940726,0.046658267585724895,1.0960911265186255,-8.817310346207348,-1.3421763120545218,-0.653443221204006,-0.3046402425404265,-0.4729097947847683,0.2557339277211715
